0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
14,2,9,9,4,2,3,0,4,1,0,0,12,38,1
11,2,0,11,15,4,6,1,4,0,0,0,12,38,0
1,2,0,9,4,4,3,1,4,0,0,11,13,38,0
9,2,1,8,2,2,9,5,4,0,0,0,12,38,1
3,2,0,6,11,2,7,0,4,1,0,0,11,38,0
9,2,9,15,1,4,0,4,4,0,0,0,12,38,0
8,2,0,8,2,2,9,0,4,1,0,0,12,38,0
9,2,1,11,15,2,7,5,4,0,0,0,8,38,1
1,2,0,9,4,4,3,1,4,0,0,0,12,38,1
0,2,0,1,13,4,7,2,2,1,0,0,8,38,0
9,4,1,15,1,2,2,0,4,1,0,0,15,38,1
0,2,0,11,15,2,5,0,4,1,0,0,13,38,0
1,2,1,12,5,2,9,0,4,1,0,0,12,38,0
12,2,9,9,4,2,12,0,4,1,0,0,12,38,0
8,2,8,9,4,4,9,4,4,0,0,0,11,38,0
10,2,11,14,6,2,2,0,4,1,0,0,12,25,1
10,2,9,11,15,0,3,4,4,0,0,7,14,38,0
8,2,0,9,4,4,3,1,4,0,0,0,12,38,0
9,4,0,10,7,2,3,0,4,1,0,0,12,38,0
1,4,1,15,1,0,0,3,4,1,0,0,12,38,0
1,1,0,12,5,4,10,1,4,1,0,0,12,38,0
10,2,8,15,1,2,13,0,4,1,0,0,13,38,0
0,2,0,15,1,4,11,3,4,0,0,0,8,38,0
14,2,8,11,15,6,11,1,4,0,0,0,11,38,0
13,2,9,6,11,0,2,4,4,0,0,0,12,4,0
1,2,1,11,15,4,0,3,4,0,0,0,12,38,0
10,2,1,15,1,4,12,1,4,1,0,0,12,38,1
10,2,0,11,15,0,3,4,4,0,0,0,13,38,0
15,4,1,9,4,0,9,1,4,0,0,0,12,38,1
12,2,8,11,15,2,2,0,4,1,0,0,13,38,1
13,1,1,9,4,2,10,0,4,1,0,0,12,38,1
14,2,0,11,15,0,7,4,4,0,0,0,12,38,0
8,2,8,11,15,2,2,0,4,1,0,0,11,38,0
14,0,0,15,1,2,2,0,4,1,0,0,11,38,0
11,4,1,0,12,2,2,0,4,1,0,0,2,38,0
13,2,9,15,1,2,3,0,4,1,3,0,13,38,1
0,2,1,11,15,4,5,3,4,1,0,0,8,38,0
8,2,0,11,15,2,6,0,4,1,0,0,14,38,0
8,2,9,15,1,4,0,3,2,1,0,0,12,38,0
1,2,0,11,15,2,5,0,4,1,0,0,12,38,0
0,2,8,0,12,4,7,3,4,1,0,0,9,38,0
12,2,0,11,15,0,6,1,2,0,0,0,12,38,0
12,2,1,15,1,2,11,0,4,1,0,0,13,38,1
15,2,8,2,14,2,13,0,4,1,0,0,12,4,0
0,2,8,15,1,4,7,3,4,1,0,0,9,38,0
0,2,1,11,15,4,7,2,2,1,0,0,11,38,0
12,5,1,10,7,2,3,0,4,1,0,0,13,38,1
5,4,1,11,15,6,0,1,4,0,0,0,8,38,0
9,3,1,7,3,2,3,0,4,1,0,0,12,38,1
12,2,9,11,15,2,2,0,4,1,0,0,12,38,1
9,2,1,12,5,2,11,0,4,1,0,0,13,38,1
10,4,1,8,2,2,4,0,4,1,0,0,15,38,0
12,2,0,9,4,4,11,1,4,0,0,0,11,38,0
11,1,0,15,1,2,0,5,4,0,0,11,12,38,1
10,1,0,9,4,0,0,4,4,0,0,0,11,38,0
8,2,1,15,1,5,11,1,4,0,0,0,12,38,0
1,2,0,11,15,4,5,3,2,0,0,0,8,38,0
14,2,1,0,12,2,2,0,4,1,0,0,12,38,0
10,4,1,11,15,4,11,4,2,0,0,0,12,38,0
1,2,8,9,4,4,11,3,4,0,0,0,12,38,0
10,1,1,15,1,2,3,0,4,1,0,0,12,38,0
1,2,0,15,1,4,11,1,2,1,0,0,12,22,0
14,2,1,12,5,2,2,0,4,1,0,12,12,38,1
10,2,0,2,14,0,11,1,4,0,0,0,12,38,0
1,2,0,8,2,4,11,4,4,0,0,0,15,38,0
2,4,0,11,15,0,3,1,4,0,0,0,8,38,0
11,2,0,9,4,4,0,1,1,1,0,0,13,38,0
1,1,1,9,4,4,9,3,4,0,0,0,13,38,0
13,2,1,9,4,0,3,1,2,1,1,0,12,38,1
8,3,0,11,15,0,7,1,4,0,0,0,15,38,0
12,3,1,11,15,2,4,0,4,1,3,0,12,38,1
14,2,0,11,15,4,6,1,4,1,0,0,10,38,0
13,2,0,11,15,0,2,1,4,1,0,0,11,38,0
14,4,1,15,1,2,3,0,4,1,0,0,14,38,0
9,2,1,15,1,0,7,4,4,0,0,0,12,38,0
1,2,8,9,4,4,9,1,4,1,0,0,12,38,0
14,2,8,11,15,2,6,0,4,1,0,0,12,38,0
10,2,8,11,15,2,6,0,4,1,0,0,12,38,1
1,2,11,11,15,4,12,1,4,0,0,0,12,38,0
9,2,8,5,10,2,6,0,4,1,0,0,12,25,0
14,2,11,11,15,2,2,0,4,1,0,0,14,38,0
2,5,8,10,7,2,9,0,4,1,0,13,15,38,1
11,2,9,15,1,2,3,0,4,1,0,11,12,38,1
0,2,0,1,13,4,7,3,4,0,0,0,8,38,0
13,5,0,10,7,2,9,0,4,1,1,0,13,38,1
10,3,9,10,7,2,9,0,2,1,0,0,7,38,1
15,2,0,11,15,2,2,0,4,1,0,0,12,38,1
8,2,9,15,1,3,13,4,4,1,0,0,13,38,0
8,2,0,11,15,2,7,0,4,1,0,0,12,38,0
11,1,0,15,1,2,10,0,4,1,0,11,12,38,1
1,2,0,14,6,4,9,1,4,0,0,0,2,38,1
1,4,1,11,15,4,7,2,4,1,0,0,10,38,0
8,2,0,11,15,4,9,1,4,0,0,0,12,38,0
13,2,1,11,15,0,11,4,4,0,0,0,11,38,0
8,1,0,15,1,4,3,3,0,0,0,0,10,38,0
1,2,8,15,1,4,12,1,4,1,0,0,13,38,0
0,2,0,9,4,4,9,3,4,0,0,0,10,38,0
15,4,0,11,15,2,4,5,4,0,4,0,12,38,0
1,3,1,8,2,2,7,5,4,0,0,0,11,38,1
0,2,1,15,1,4,0,3,2,0,0,0,8,38,0
1,1,0,11,15,0,0,1,0,0,0,0,11,38,0
10,2,0,15,1,2,12,0,4,1,0,0,13,38,1
13,2,1,1,13,0,7,1,4,0,0,0,11,38,0
9,2,0,9,4,4,9,1,4,1,0,0,13,38,0
3,4,0,10,7,2,9,0,4,1,0,13,9,38,1
15,2,1,5,10,2,13,0,4,1,0,0,12,38,0
11,2,1,11,15,2,11,0,4,1,0,0,12,38,0
0,2,0,0,12,4,7,3,0,0,0,0,8,38,0
4,2,8,11,15,2,13,0,4,1,0,0,8,1,0
11,4,8,15,1,5,2,1,4,1,0,0,12,38,0
1,2,8,15,1,4,6,3,2,0,0,0,8,22,0
1,2,1,11,15,4,9,1,4,0,0,0,12,1,0
2,2,9,8,2,2,0,0,4,1,0,0,8,38,0
11,3,1,11,15,2,11,5,4,0,0,0,13,38,0
13,0,12,9,4,2,12,0,2,1,1,0,12,38,1
1,1,0,9,4,4,0,3,2,0,0,0,10,38,0
1,2,9,8,2,2,2,0,4,1,0,0,12,38,0
8,2,0,15,1,0,12,3,4,0,0,0,12,38,0
1,2,1,9,4,4,3,1,4,1,0,0,12,38,0
10,4,0,11,15,0,4,4,4,1,0,0,14,38,0
0,2,9,11,15,4,7,3,4,1,0,0,12,38,0
8,2,0,11,15,2,11,0,4,1,0,0,12,38,0
13,2,9,11,15,5,0,2,4,0,0,0,12,38,0
15,2,1,9,4,4,11,1,4,1,0,0,10,38,0
1,2,1,11,15,4,8,1,4,0,0,0,15,38,0
8,2,8,6,11,2,6,0,4,1,0,0,12,25,0
3,4,0,11,15,6,0,1,4,0,0,0,11,38,0
9,2,8,9,4,2,3,0,4,1,0,0,15,38,0
11,2,9,11,15,2,0,5,4,0,0,0,11,38,0
9,2,0,12,5,2,9,0,1,1,0,0,12,2,0
0,2,1,9,4,4,3,2,4,0,0,0,8,38,0
9,2,0,11,15,2,9,0,4,1,0,10,13,38,0
8,1,9,9,4,0,9,4,4,0,0,0,12,38,0
1,2,1,15,1,4,0,3,4,0,0,0,12,38,0
4,2,9,5,10,6,10,1,4,0,0,0,1,38,0
11,2,0,11,15,0,2,1,4,1,0,0,12,38,0
1,2,8,5,10,2,6,0,3,1,0,0,12,38,0
9,2,1,15,1,0,0,4,4,0,0,0,12,38,0
0,2,9,11,15,4,2,1,4,1,0,0,12,38,0
10,2,1,9,4,2,11,0,4,1,0,11,12,38,1
15,4,8,9,4,4,13,1,4,1,0,0,12,38,0
1,2,1,7,3,4,13,4,4,0,0,0,12,38,0
15,2,8,0,12,2,6,0,4,1,0,0,12,38,0
8,5,0,8,2,2,2,0,4,1,0,0,12,38,0
1,2,9,6,11,2,6,0,4,1,0,0,13,38,0
9,2,1,11,15,4,7,3,4,0,0,0,12,38,0
10,2,9,11,15,2,11,5,4,0,0,0,11,38,0
13,2,1,9,4,2,6,5,1,0,0,0,12,2,0
1,0,0,9,4,4,3,1,4,0,0,0,12,38,0
0,2,1,15,1,4,7,3,4,1,0,0,10,38,0
0,2,0,11,15,4,0,3,2,1,0,0,12,38,0
9,2,0,9,4,2,3,0,4,1,3,0,15,38,1
11,5,1,12,5,2,9,0,2,1,1,0,12,38,1
8,2,8,11,15,0,2,3,4,1,0,0,13,38,0
11,2,0,11,15,2,13,0,4,1,0,0,12,38,1
11,2,9,14,6,2,9,0,4,1,0,11,15,38,1
11,2,8,11,15,2,6,0,4,1,0,0,12,25,0
9,2,8,9,4,2,7,0,1,1,1,0,11,38,1
0,2,9,15,1,4,11,3,2,0,0,0,10,38,0
8,2,1,11,15,2,5,0,4,1,0,0,12,38,1
14,2,8,11,15,2,13,0,4,1,0,0,15,38,0
14,2,1,15,1,4,0,1,4,0,0,0,12,38,0
10,2,8,11,15,4,4,1,4,1,0,0,13,38,0
9,2,9,11,15,2,6,0,4,1,0,0,12,38,1
15,4,1,9,4,2,9,0,4,1,0,0,15,38,1
8,4,1,9,4,4,11,1,2,1,0,0,12,38,1
13,2,8,9,4,2,3,0,4,1,0,0,13,9,1
10,2,8,12,5,0,3,4,4,0,0,0,13,38,0
11,2,1,4,9,2,13,0,4,1,0,0,11,25,0
12,2,0,15,1,2,6,0,4,1,0,0,12,38,0
4,4,1,1,13,2,3,0,4,1,0,0,10,38,0
11,2,0,12,5,2,9,0,3,1,0,0,13,38,0
10,2,1,7,3,2,2,0,4,1,1,0,15,10,1
8,2,0,9,4,2,9,0,4,1,0,0,12,38,1
1,2,1,4,9,4,5,2,4,1,0,0,12,12,0
11,2,0,11,15,2,6,0,0,1,0,0,12,38,0
13,1,1,12,5,0,9,1,4,0,0,0,11,38,1
10,2,1,9,4,2,0,0,4,1,0,0,12,38,0
0,2,0,1,13,4,11,3,4,0,0,0,8,38,0
9,2,8,9,4,2,10,0,2,1,0,0,12,8,0
0,2,8,11,15,4,11,3,4,1,0,0,12,38,0
10,2,8,15,1,2,3,0,2,1,0,0,13,38,0
12,2,0,11,15,0,0,1,4,0,0,0,11,38,0
12,4,1,11,15,2,3,0,4,1,0,0,12,38,0
13,2,0,11,15,2,2,0,4,1,0,0,12,38,0
9,4,8,11,15,4,7,2,4,0,0,0,10,38,0
1,2,8,5,10,4,5,2,4,1,0,0,12,25,0
8,2,8,15,1,0,5,1,4,1,0,0,13,38,0
3,2,0,11,15,2,3,0,4,1,0,0,10,38,0
1,2,8,11,15,2,13,0,4,1,0,0,12,38,0
9,2,0,11,15,2,2,0,4,1,0,11,12,38,0
12,2,8,11,15,2,2,0,4,1,0,0,12,38,1
3,2,0,11,15,2,0,5,4,0,0,0,0,38,0
10,1,0,15,1,2,7,0,4,1,0,0,12,38,0
9,4,0,15,1,0,11,4,4,0,0,0,11,38,0
1,2,10,6,11,4,6,2,4,0,0,0,12,25,0
8,2,8,11,15,2,11,0,4,1,0,10,12,38,0
11,4,1,15,1,2,3,0,4,1,0,0,13,38,1
14,2,1,11,15,0,6,1,4,1,0,0,10,38,0
13,2,0,15,1,2,3,0,4,1,0,0,15,38,1
1,2,0,15,1,2,5,0,4,1,0,0,12,38,0
1,2,8,11,15,4,2,1,2,1,0,0,12,38,0
9,1,0,12,5,0,9,1,4,0,0,0,13,38,0
11,2,0,1,13,2,2,0,4,1,0,0,12,38,0
0,2,10,15,1,4,7,2,2,1,0,0,8,38,0
11,2,0,15,1,2,2,0,0,1,1,0,13,38,1
9,2,1,11,15,2,0,0,1,1,0,0,12,39,0
11,1,9,9,4,2,9,5,4,0,0,11,8,38,0
1,2,10,11,15,4,0,1,4,1,0,0,12,38,0
11,4,0,15,1,2,4,0,4,1,0,0,15,38,0
1,2,0,8,2,4,0,3,4,0,0,0,11,38,0
11,2,0,11,15,0,10,3,4,1,0,0,12,38,0
9,2,9,9,4,2,3,2,1,0,0,0,12,2,1
0,2,9,15,1,4,0,3,1,1,0,0,8,38,0
11,2,8,9,4,2,3,0,2,1,0,0,13,38,1
8,2,1,9,4,4,3,3,4,1,0,0,12,38,0
0,4,1,15,1,4,7,3,4,0,0,0,9,38,0
0,1,12,15,1,4,0,3,4,1,0,0,12,12,0
12,2,0,11,15,2,13,0,4,1,0,0,12,38,0
10,2,0,9,4,2,3,0,4,1,0,0,14,38,1
11,2,1,15,1,4,0,4,4,1,0,0,13,38,1
13,3,1,11,15,2,11,0,4,1,0,0,13,38,1
10,2,8,12,5,2,3,0,4,1,0,12,15,38,1
13,2,1,11,15,2,0,5,4,0,0,0,12,38,1
8,2,0,8,2,2,9,5,4,0,0,0,11,38,1
8,2,1,6,11,2,2,0,4,1,0,0,12,38,0
8,1,0,11,15,4,3,4,0,0,0,0,11,38,0
1,2,0,8,2,4,0,1,4,0,0,0,13,38,0
10,0,1,15,1,2,2,0,4,1,0,0,12,38,0
9,2,0,11,15,2,6,0,4,1,0,0,13,38,1
2,5,8,12,5,2,9,5,4,0,0,0,0,38,1
0,2,1,11,15,4,11,3,4,0,0,0,10,38,0
8,2,0,15,1,2,0,0,4,1,0,0,10,38,0
0,2,1,1,13,4,7,2,2,1,0,0,10,38,0
1,2,11,11,15,2,2,0,4,1,0,0,12,38,0
12,2,0,6,11,2,7,0,4,1,0,0,12,38,0
12,5,8,11,15,2,7,0,4,1,0,0,12,38,1
10,2,1,11,15,2,0,0,4,1,0,0,12,38,0
8,2,1,15,1,0,13,1,4,1,0,0,12,38,0
8,2,0,11,15,0,9,1,3,0,0,0,10,10,0
1,4,1,11,15,2,4,0,4,1,0,0,10,38,0
10,2,8,11,15,5,8,4,2,0,0,0,10,38,0
9,2,9,15,1,2,2,0,4,1,0,0,13,38,0
14,2,9,12,5,2,0,0,4,1,0,0,4,38,1
8,2,1,15,1,0,3,1,4,0,0,0,12,38,0
11,2,0,11,15,2,12,0,4,1,0,0,12,38,0
12,2,1,11,15,2,6,0,4,1,0,0,12,38,0
1,2,1,9,4,4,0,1,1,0,0,0,12,38,0
12,4,8,9,4,2,11,0,4,1,0,0,13,38,1
8,1,1,11,15,4,10,2,2,1,0,11,12,38,0
10,2,1,9,4,0,0,4,4,0,0,0,8,38,0
11,4,9,15,1,2,4,5,4,0,0,0,13,38,0
10,2,0,11,15,2,13,0,4,1,1,0,13,38,1
10,3,8,9,4,2,2,0,4,1,3,0,14,38,1
14,2,1,14,6,4,9,1,4,0,0,0,12,38,0
0,2,9,15,1,4,7,1,2,0,0,0,10,38,0
1,2,0,8,2,4,0,1,4,1,0,0,10,38,1
0,2,1,15,1,4,5,3,4,1,0,0,13,38,0
14,2,1,7,3,0,11,4,2,0,0,0,10,38,0
10,1,8,11,15,2,10,0,4,1,0,0,12,38,0
10,1,8,15,1,4,0,4,2,0,0,0,12,38,0
8,2,1,9,4,2,7,0,4,1,0,0,13,38,0
1,2,1,11,15,4,7,1,4,0,0,0,12,38,0
10,5,0,9,4,4,9,4,4,0,0,0,8,38,0
13,2,1,11,15,0,8,3,4,0,0,0,12,38,0
13,2,0,8,2,2,13,0,4,1,0,0,14,38,0
12,3,9,15,1,2,3,0,4,1,3,0,13,38,1
10,0,0,15,1,0,0,1,4,0,0,0,13,38,0
5,2,0,15,1,4,9,1,4,1,0,11,15,38,0
15,2,0,15,1,2,10,0,4,1,0,0,12,38,0
15,2,0,11,15,0,13,4,4,1,0,0,13,38,1
13,2,8,15,1,0,0,4,4,0,0,0,12,38,0
1,2,1,11,15,4,0,1,4,0,0,0,12,38,0
2,4,1,11,15,6,2,1,4,1,0,0,8,38,0
9,4,0,11,15,2,11,0,4,1,0,0,2,38,0
12,2,1,11,15,2,2,0,4,1,0,0,12,38,0
0,2,8,15,1,4,13,1,4,1,0,0,10,38,0
9,3,0,7,3,2,3,0,4,1,0,11,15,38,1
1,2,0,15,1,1,10,0,4,1,0,0,12,38,0
13,2,1,11,15,2,3,0,4,1,0,0,13,38,1
9,2,1,9,4,2,3,0,4,1,0,0,13,38,1
12,2,1,9,4,0,11,1,4,1,0,0,13,38,0
1,2,8,11,15,4,3,3,2,1,0,0,3,38,0
13,0,0,7,3,2,0,0,4,1,0,0,12,38,0
0,2,0,15,1,4,7,3,4,1,0,0,8,38,0
1,0,0,15,1,4,2,1,4,1,0,0,12,38,0
13,2,1,5,10,2,13,0,4,1,0,0,15,38,1
2,2,1,11,15,4,6,1,4,1,0,0,1,38,0
2,2,9,9,4,2,13,0,4,1,0,0,10,38,0
8,2,11,0,12,4,11,2,4,1,0,0,8,12,0
8,2,1,1,13,2,2,0,4,1,0,0,13,38,0
13,1,1,0,12,2,10,0,4,1,0,0,13,38,0
8,2,0,11,15,4,7,3,4,1,0,0,1,38,0
0,2,1,15,1,4,0,3,4,1,0,0,13,38,0
1,2,1,11,15,4,7,3,4,1,0,0,10,38,0
0,2,8,1,13,4,7,2,4,1,0,0,8,38,0
9,0,0,14,6,2,9,0,4,1,0,0,12,38,1
1,2,1,9,4,4,3,3,4,0,0,0,12,38,0
13,1,10,9,4,2,9,0,4,1,0,0,13,38,0
1,2,1,15,1,2,11,0,4,1,0,0,12,38,1
12,1,8,9,4,4,9,1,2,0,0,0,12,38,0
10,2,1,15,1,0,12,4,4,0,0,0,13,38,0
1,5,0,11,15,2,10,0,1,1,0,0,12,38,1
12,2,1,11,15,0,9,1,4,0,0,0,12,38,0
1,2,1,9,4,4,9,1,4,0,0,0,12,38,0
0,2,1,15,1,4,7,3,4,0,0,0,8,38,0
8,1,1,12,5,2,9,2,4,1,0,0,11,38,0
13,3,8,12,5,2,3,0,4,1,0,0,13,38,1
10,2,1,15,1,2,2,0,4,1,0,0,14,38,0
1,2,1,15,1,4,0,1,4,0,0,0,12,38,0
1,4,0,9,4,4,4,4,4,1,0,0,13,38,0
8,2,9,8,2,2,7,5,0,0,0,0,9,25,0
9,2,9,7,3,5,2,1,4,1,0,0,15,38,0
0,2,0,15,1,4,4,3,4,1,0,0,2,38,0
0,2,1,11,15,4,13,3,2,1,0,0,12,38,0
0,2,1,0,12,2,4,0,4,1,0,0,3,38,0
1,2,0,15,1,2,13,0,4,1,0,0,9,38,0
10,0,10,15,1,4,2,1,4,1,0,0,12,38,0
10,2,0,12,5,2,3,0,4,1,0,0,13,38,1
14,2,0,11,15,2,7,0,4,1,0,0,10,38,0
12,2,1,9,4,2,9,0,4,1,0,10,12,38,1
1,2,0,1,13,2,13,0,1,1,0,0,12,39,0
11,2,1,15,1,2,9,0,4,1,0,0,12,38,0
10,2,0,11,15,4,7,1,4,0,0,0,12,38,0
13,3,0,14,6,2,9,0,4,1,2,0,11,38,1
12,2,0,11,15,0,3,1,4,1,0,0,12,38,0
11,4,8,15,1,2,3,0,0,1,0,0,12,38,0
15,1,1,11,15,4,2,1,4,1,0,0,12,38,0
8,2,0,8,2,2,0,0,4,1,0,0,12,38,0
12,2,0,11,15,5,6,4,4,0,0,0,12,38,0
14,0,1,15,1,0,0,4,2,0,0,0,12,38,0
10,3,0,9,4,4,3,3,4,1,0,0,12,38,0
11,5,1,9,4,2,0,0,4,1,0,0,12,38,1
8,2,0,15,1,0,0,1,4,0,0,0,12,38,0
11,2,0,11,15,2,11,5,4,0,0,0,12,38,1
8,2,8,15,1,5,12,4,4,1,0,0,12,38,1
10,2,8,15,1,4,3,1,4,0,0,0,13,38,0
11,2,0,8,2,2,11,0,4,1,0,12,13,38,1
0,2,8,15,1,4,7,3,4,0,0,0,8,38,0
0,2,1,2,14,4,7,1,4,1,0,0,12,38,0
15,2,0,11,15,2,5,0,4,1,0,0,12,38,0
8,2,0,11,15,4,11,1,4,0,0,0,12,38,0
13,2,1,15,1,0,11,1,4,0,0,0,15,38,0
12,2,9,11,15,0,3,4,4,0,0,0,12,38,0
11,2,8,9,4,2,11,0,4,1,0,11,12,38,1
13,1,1,11,15,0,13,4,2,1,0,0,12,38,0
11,2,0,8,2,2,12,0,4,1,0,11,13,38,1
13,5,8,11,15,2,2,0,2,1,0,0,12,38,1
12,2,1,11,15,2,11,5,4,0,0,0,12,38,1
13,2,0,15,1,2,13,0,4,1,3,0,15,38,1
2,2,0,11,15,2,5,0,4,1,0,0,13,38,1
1,4,1,7,3,4,2,1,4,1,0,0,10,38,0
12,2,0,12,5,4,11,1,4,0,0,0,11,38,0
1,2,12,0,12,2,5,0,4,1,0,0,12,38,0
8,1,9,11,15,2,10,0,2,1,0,0,12,38,0
10,2,1,11,15,2,6,0,4,1,0,0,13,38,0
9,2,1,11,15,4,11,1,4,0,0,0,11,38,0
0,2,9,15,1,4,3,3,4,1,0,0,12,38,0
8,2,0,5,10,5,5,1,4,1,0,0,12,38,0
15,2,1,5,10,2,13,0,4,1,0,0,10,38,0
9,2,1,11,15,0,3,4,4,1,0,0,12,38,0
13,3,1,8,2,2,3,0,4,1,0,0,12,38,0
11,2,0,4,9,2,6,5,1,0,0,0,12,39,1
13,0,0,15,1,2,10,0,4,1,0,0,13,38,1
15,2,1,11,15,6,9,1,4,0,0,0,9,38,0
13,2,8,15,1,2,3,0,4,1,0,0,12,38,1
15,4,1,0,12,2,6,0,4,1,0,0,12,38,0
13,1,0,12,5,2,9,0,4,1,0,0,15,38,1
1,2,1,11,15,0,11,3,4,0,0,0,11,38,0
9,2,9,7,3,2,12,0,4,1,0,0,12,38,1
12,4,0,11,15,5,2,4,4,1,0,0,12,38,0
13,2,8,8,2,2,2,0,2,1,0,0,12,38,1
1,0,9,15,1,0,0,3,4,1,0,0,9,38,0
11,2,1,11,15,4,6,3,4,1,0,0,12,38,0
10,2,1,11,15,2,11,0,4,1,3,0,13,38,1
13,0,1,11,15,0,9,1,4,1,0,10,12,38,0
13,0,0,11,15,2,0,0,4,1,0,0,12,38,1
14,5,1,15,1,0,9,4,4,0,0,0,12,38,0
8,1,0,11,15,4,7,3,4,1,0,0,8,38,0
0,2,8,11,15,4,2,2,2,1,0,0,12,38,0
13,2,0,9,4,2,3,0,4,1,0,11,14,38,1
1,2,11,11,15,4,7,1,4,1,0,0,12,7,0
3,2,1,1,13,2,0,0,4,1,0,0,8,38,0
14,2,1,5,10,2,5,0,4,1,0,12,12,38,0
13,1,11,9,4,2,9,0,2,1,0,0,11,38,0
8,2,8,11,15,4,0,1,4,1,0,0,12,38,0
8,2,1,9,4,2,7,0,2,1,0,0,12,38,0
9,3,1,11,15,2,3,0,1,1,0,0,5,35,1
12,2,1,11,15,0,11,4,4,0,0,0,10,38,0
15,2,1,11,15,2,2,0,4,1,0,0,12,38,1
12,2,0,9,4,2,9,0,4,1,0,0,13,38,0
12,2,0,15,1,2,3,0,4,1,0,0,12,38,0
9,2,10,5,10,2,2,0,4,1,0,0,12,38,0
13,2,1,11,15,2,2,0,4,1,0,0,12,38,1
0,2,8,15,1,4,7,3,4,1,0,0,1,38,0
12,2,0,11,15,2,9,0,4,1,0,0,13,38,0
1,2,0,9,4,4,13,3,4,1,0,0,15,38,0
3,2,0,15,1,2,10,0,2,1,0,0,12,38,0
8,2,1,1,13,0,2,1,4,1,0,0,12,38,0
0,2,0,11,15,4,0,3,4,0,0,0,12,38,0
14,2,0,11,15,2,7,0,2,1,0,0,13,8,0
13,2,0,7,3,2,0,0,4,1,0,0,15,3,0
11,3,1,15,1,2,11,0,4,1,0,0,10,38,0
13,2,9,15,1,0,9,1,4,1,0,0,12,38,1
13,2,1,12,5,2,3,0,4,1,0,0,13,38,1
9,2,8,11,15,2,5,0,4,1,0,0,13,38,0
12,2,9,11,15,2,2,0,4,1,0,0,12,38,1
0,2,10,11,15,4,11,3,4,0,0,0,8,38,0
4,2,0,4,9,6,7,4,2,1,0,0,1,38,0
9,1,0,11,15,2,2,0,4,1,0,0,12,38,1
8,2,8,11,15,2,2,0,4,1,0,0,12,38,0
13,2,0,12,5,0,9,1,4,0,0,0,12,38,0
0,2,1,1,13,4,11,3,4,0,0,0,11,38,0
12,5,8,8,2,0,0,4,4,0,0,0,11,38,0
10,2,1,7,3,5,9,1,4,0,0,0,10,38,0
10,2,0,15,1,0,2,4,4,1,0,0,12,38,0
9,2,1,11,15,2,6,0,4,1,0,0,15,38,0
15,1,0,9,4,4,9,1,2,0,0,0,9,38,0
8,2,9,3,8,2,6,0,4,1,0,0,12,25,0
12,2,9,11,15,4,0,4,4,0,0,0,11,38,0
11,2,10,15,1,2,6,0,4,1,0,0,12,25,0
10,2,0,9,4,2,3,0,4,1,0,0,13,38,1
10,2,0,11,15,4,12,1,4,1,0,0,15,8,0
10,2,9,11,15,2,3,0,4,1,0,0,12,38,0
1,0,9,9,4,4,9,1,4,1,0,11,13,38,0
8,2,1,15,1,2,12,0,4,1,0,0,13,38,1
11,2,8,15,1,2,13,0,2,1,0,0,12,38,0
10,2,1,11,15,2,11,0,4,1,0,0,9,38,0
8,2,1,11,15,4,6,2,4,0,0,0,11,32,0
11,2,0,12,5,0,9,1,4,0,0,11,12,38,0
13,4,0,8,2,0,9,1,4,0,0,0,11,38,0
11,2,9,15,1,2,2,0,2,1,0,0,12,38,1
10,2,1,15,1,2,2,0,4,1,0,0,14,38,1
11,2,1,15,1,0,9,4,4,1,0,0,13,38,0
15,4,0,11,15,2,2,0,4,1,1,0,12,38,0
8,2,1,8,2,2,2,0,4,1,0,0,12,8,0
10,2,13,9,4,2,9,0,4,1,0,0,14,38,1
11,2,8,11,15,2,13,5,4,0,0,0,8,38,0
12,2,0,12,5,2,9,5,4,0,0,12,12,38,1
1,2,0,1,13,2,2,0,4,1,0,0,12,38,0
12,2,10,1,13,2,13,0,4,1,0,12,12,38,0
11,5,8,9,4,4,0,1,4,1,0,0,12,38,0
9,2,1,6,11,0,5,1,4,1,0,0,14,38,0
10,2,0,11,15,4,5,3,4,1,0,0,12,20,0
0,2,1,11,15,4,0,3,2,0,0,0,11,22,0
11,2,0,15,1,5,0,1,4,0,0,0,11,38,0
1,2,1,9,4,4,3,1,4,0,0,0,13,38,0
2,4,0,11,15,2,4,0,4,1,0,0,15,38,0
1,2,8,9,4,4,0,3,4,1,0,0,11,38,0
13,4,9,9,4,2,11,0,4,1,0,0,15,38,0
12,2,0,12,5,0,11,1,4,1,0,0,11,38,0
8,2,1,11,15,4,6,1,4,1,0,0,12,6,0
13,2,1,9,4,0,9,4,4,0,0,0,11,20,0
2,5,11,0,12,2,3,0,4,1,0,0,12,38,1
12,2,0,6,11,0,7,1,2,1,0,0,11,38,0
0,2,0,11,15,4,7,3,2,1,0,0,14,38,0
8,2,1,11,15,5,0,1,4,0,0,0,12,38,0
10,2,0,9,4,2,7,0,1,1,0,0,10,2,0
13,2,1,11,15,2,6,0,4,1,0,0,12,38,1
0,2,1,15,1,4,10,3,4,1,0,0,9,38,0
0,5,0,15,1,4,0,3,4,1,0,0,8,38,0
13,2,1,11,15,0,2,2,4,1,0,0,14,38,1
11,2,1,9,4,3,12,3,1,0,0,0,12,38,0
9,2,0,11,15,5,3,1,4,0,0,0,11,38,0
1,2,0,15,1,4,0,4,4,0,0,0,13,38,0
